
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000000                       # Number of seconds simulated (Second)
simTicks                                        96382                       # Number of ticks simulated (Tick)
finalTick                                       96382                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      0.04                       # Real time elapsed on the host (Second)
hostTickRate                                  2666095                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     700756                       # Number of bytes of host memory used (Byte)
simInsts                                            4                       # Number of instructions simulated (Count)
simOps                                              5                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                      110                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                        138                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           286                       # Clock period in ticks (Tick)
system.cpu.numCycles                              338                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                              84.500000                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.011834                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                              48                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.instsIssued                              7                       # Number of instructions issued (Count)
system.cpu.numIssuedDist::samples                  22                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.318182                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.041353                       # Number of insts issued each cycle (Count)
system.l3cache.prefetcher.pfIssued                  4                       # number of hwpf issued (Count)
system.l3cache.prefetcher.pfUseful                  0                       # number of useful prefetch (Count)
system.l3cache.prefetcher.pfUsefulButMiss            0                       # number of hit on prefetch but cache block is not in an usable state (Count)
system.l3cache.prefetcher.accuracy                  0                       # accuracy of the prefetcher (Count)
system.l3cache.prefetcher.coverage                  0                       # coverage brought by this prefetcher (Count)
system.l3cache.prefetcher.pfHitInCache              0                       # number of prefetches hitting in cache (Count)
system.l3cache.prefetcher.pfHitInMSHR               2                       # number of prefetches hitting in a MSHR (Count)
system.l3cache.prefetcher.pfHitInWB                 0                       # number of prefetches hit in the Write Buffer (Count)
system.l3cache.prefetcher.pfLate                    2                       # number of late prefetches (hitting in cache, MSHR or WB) (Count)
system.l3cache.prefetcher.pfIdentified              6                       # number of prefetch candidates identified (Count)
system.l3cache.prefetcher.pfBufferHit               0                       # number of redundant prefetches already in prefetch queue (Count)
system.l3cache.prefetcher.pfInCache                 0                       # number of redundant prefetches already in cache/mshr dropped (Count)
system.l3cache.prefetcher.pfRemovedDemand            1                       # number of prefetches dropped due to a demand for the same address (Count)
system.l3cache.prefetcher.pfRemovedFull             0                       # number of prefetches dropped due to prefetch queue size (Count)
system.l3cache.prefetcher.pfSpanPage                0                       # number of prefetches that crossed the page (Count)
system.l3cache.prefetcher.pfUsefulSpanPage            0                       # number of prefetches that is useful and crossed the page (Count)
system.l3cache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED        96382                       # Cumulative time (in ticks) in various power states (Tick)
system.l3cache.tags.tagsInUse                0.908054                       # Average ticks per tags in use ((Tick/Count))
system.l3cache.tags.totalRefs                       5                       # Total number of references to valid blocks. (Count)
system.l3cache.tags.sampledRefs                     5                       # Sample count of references to valid blocks. (Count)
system.l3cache.tags.avgRefs                         1                       # Average number of references to valid blocks. ((Count/Count))
system.l3cache.tags.warmupTick                  74074                       # The tick when the warmup percentage was hit. (Tick)
system.l3cache.tags.occupancies::cpu.inst     0.136507                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3cache.tags.occupancies::l2cache.prefetcher     0.323460                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3cache.tags.occupancies::l3cache.prefetcher     0.448087                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3cache.tags.avgOccs::cpu.inst        0.000001                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3cache.tags.avgOccs::l2cache.prefetcher     0.000002                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3cache.tags.avgOccs::l3cache.prefetcher     0.000003                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3cache.tags.avgOccs::total           0.000007                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3cache.tags.occupanciesTaskId::1022            4                       # Occupied blocks per task id (Count)
system.l3cache.tags.occupanciesTaskId::1024            1                       # Occupied blocks per task id (Count)
system.l3cache.tags.ageTaskId_1022::0               4                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ageTaskId_1024::0               1                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ratioOccsTaskId::1022     0.000031                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l3cache.tags.ratioOccsTaskId::1024     0.000008                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l3cache.tags.tagAccesses                    53                       # Number of tag accesses (Count)
system.l3cache.tags.dataAccesses                   53                       # Number of data accesses (Count)
system.l3cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED        96382                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrl.bytesRead::cpu.inst                64                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.bytesRead::l2cache.prefetcher          128                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.bytesRead::l3cache.prefetcher          128                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.bytesRead::total                  320                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.bytesInstRead::cpu.inst            64                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.bytesInstRead::total               64                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.numReads::cpu.inst                  1                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.numReads::l2cache.prefetcher            2                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.numReads::l3cache.prefetcher            2                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.numReads::total                     5                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.bwRead::cpu.inst            664024403                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwRead::l2cache.prefetcher   1328048806                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwRead::l3cache.prefetcher   1328048806                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwRead::total              3320122014                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwInstRead::cpu.inst        664024403                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwInstRead::total           664024403                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.bwTotal::cpu.inst           664024403                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.bwTotal::l2cache.prefetcher   1328048806                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.bwTotal::l3cache.prefetcher   1328048806                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.bwTotal::total             3320122014                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.power_state.pwrStateResidencyTicks::UNDEFINED        96382                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp                   5                       # Transaction distribution (Count)
system.membus.transDist::ReadSharedReq              5                       # Transaction distribution (Count)
system.membus.pktCount_system.l3cache.mem_side_port::system.mem_ctrl.port           10                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.l3cache.mem_side_port::total           10                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                      10                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.l3cache.mem_side_port::system.mem_ctrl.port          320                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.l3cache.mem_side_port::total          320                       # Cumulative packet size per connected requestor and responder (Byte)
