
---------- Begin Simulation Statistics ----------
simSeconds                                   1.514429                       # Number of seconds simulated (Second)
simTicks                                 1514429097610                       # Number of ticks simulated (Tick)
finalTick                                1514429097610                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  88179.95                       # Real time elapsed on the host (Second)
hostTickRate                                 17174303                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     832056                       # Number of bytes of host memory used (Byte)
simInsts                                   3197277237                       # Number of instructions simulated (Count)
simOps                                     5678810151                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    36259                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      64400                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           286                       # Clock period in ticks (Tick)
system.cpu.numCycles                       5295206679                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.656161                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.603806                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                     11385759603                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      720                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     9934792074                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                1880745                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined           5706950161                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined       10134639988                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 480                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          5295069292                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.876235                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.837072                       # Number of insts issued each cycle (Count)
system.l2cache.demandMisses::cpu.data       107314588                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.dcache.prefetcher     72220642                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total          179536200                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst            970                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data      107314588                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.dcache.prefetcher     72220642                       # number of overall misses (Count)
system.l2cache.overallMisses::total         179536200                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst     67773992                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data 1697587280380                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.dcache.prefetcher 1556882751643                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total  3254537806015                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst     67773992                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data 1697587280380                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.dcache.prefetcher 1556882751643                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total 3254537806015                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          2672                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data     357310023                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.dcache.prefetcher     86263361                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total        443576056                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         2672                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data    357310023                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.dcache.prefetcher     86263361                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total       443576056                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.363024                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.300340                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.dcache.prefetcher     0.837211                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.404747                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.363024                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.300340                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.dcache.prefetcher     0.837211                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.404747                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 69870.094845                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 15818.793251                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.dcache.prefetcher 21557.309774                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 18127.474047                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 69870.094845                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 15818.793251                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.dcache.prefetcher 21557.309774                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 18127.474047                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs           3720                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_wbuffers        17367                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs            988                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_wbuffers        73736                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs          3.765182                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_wbuffers       0.235529                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks       234966360                       # number of writebacks (Count)
system.l2cache.writebacks::total            234966360                       # number of writebacks (Count)
system.l2cache.demandMshrHits::cpu.inst           219                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu.data       1414418                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu.dcache.prefetcher     40339479                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::total         41754116                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.inst          219                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.data      1414418                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.dcache.prefetcher     40339479                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::total        41754116                       # number of overall MSHR hits (Count)
system.l2cache.demandMshrMisses::cpu.inst          751                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data    105900170                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.dcache.prefetcher     31881163                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total      137782084                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst          751                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data    105900170                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.dcache.prefetcher     31881163                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::l2cache.prefetcher    254238100                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total     392020184                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst     57802316                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.data 1352085508343                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.dcache.prefetcher 428200428456                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total 1780343739115                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.inst     57802316                       # number of overall MSHR miss ticks (Tick)
