
---------- Begin Simulation Statistics ----------
simSeconds                                   2.788464                       # Number of seconds simulated (Second)
simTicks                                 2788464147612                       # Number of ticks simulated (Tick)
finalTick                                2788464147612                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  72286.65                       # Real time elapsed on the host (Second)
hostTickRate                                 38575094                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     828916                       # Number of bytes of host memory used (Byte)
simInsts                                   6477530166                       # Number of instructions simulated (Count)
simOps                                     9001900567                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    89609                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     124531                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           286                       # Clock period in ticks (Tick)
system.cpu.numCycles                       9749874643                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.505184                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.664371                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      9034017607                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      301                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     9062830670                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 658037                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             32117335                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          33137121                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 136                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          9749743045                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.929546                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.662909                       # Number of insts issued each cycle (Count)
system.cpu.rename.status::SerializeStall         3812      0.00%    100.00% # Number of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.renamedInsts             9037710292                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                   213                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                 743681                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.SQFullEvents             5103856573                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents      1127338900                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands          9052178021                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                 21628627298                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups               2867815913                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups               13152840966                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps            9016811750                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                 35366262                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                     122                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 103                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                3427961521                       # count of insts added to the skid buffer (Count)
system.cpu.rename.intReturned               781749368                       # count of registers freed and written back to integer free list (Count)
system.cpu.rename.fpReturned               7328753044                       # count of registers freed and written back to floating point free list (Count)
system.cpu.rob.reads                      18606023426                       # The number of ROB reads (Count)
system.cpu.rob.writes                     18072186232                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts               6477530166                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                 9001900567                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs             1929549323                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   384                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       286                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2bus.transDist::ReadResp            126182901                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty      576426231                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean           1778                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict          148982349                       # Transaction distribution (Count)
system.l2bus.transDist::HardPFReq           338144057                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq               1061                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp              1061                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq           320333618                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp          320333618                       # Transaction distribution (Count)
system.l2bus.transDist::ReadCleanReq             2292                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq       126180610                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port         6358                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port   1339544294                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total               1339550652                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port       260224                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port  52429901952                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total               52430162176                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                         617038924                       # Total snoops (Count)
system.l2bus.snoopTraffic                 13038287616                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples          1063556518                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.000035                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.005884                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                1063519695    100.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                     36823      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total            1063556518                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED 2788464147612                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy         478715132294                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.2                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             1966248                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy        383109511355                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.1                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests       893033134                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests    446516606                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests           25                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops             36789                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops        36789                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst              1511                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data         307780509                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.dcache.prefetcher     65115384                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total            372897404                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst             1511                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data        307780509                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.dcache.prefetcher     65115384                       # number of overall hits (Count)
system.l2cache.overallHits::total           372897404                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst             778                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data        49817917                       # number of demand (read+write) misses (Count)
