
---------- Begin Simulation Statistics ----------
simSeconds                                   2.765975                       # Number of seconds simulated (Second)
simTicks                                 2765974791294                       # Number of ticks simulated (Tick)
finalTick                                2765974791294                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  93316.72                       # Real time elapsed on the host (Second)
hostTickRate                                 29640719                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     831684                       # Number of bytes of host memory used (Byte)
simInsts                                   6477534310                       # Number of instructions simulated (Count)
simOps                                     9001909491                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    69415                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      96466                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           286                       # Clock period in ticks (Tick)
system.cpu.numCycles                       9671240565                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.493044                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.669773                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      9048788447                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      452                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     9040790904                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  52225                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             46879397                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          65391820                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 287                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          9671117279                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.934824                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.066383                       # Number of insts issued each cycle (Count)
system.cpu.lsq0.loadToUse::220-229            1780038      0.14%     98.47% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::230-239            1937963      0.16%     98.63% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::240-249            2205186      0.18%     98.81% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::250-259            2249774      0.18%     98.99% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::260-269            2847698      0.23%     99.22% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::270-279            1704846      0.14%     99.36% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::280-289             537710      0.04%     99.40% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::290-299             476634      0.04%     99.44% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::overflows          6953323      0.56%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::max_value              533                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::total           1236050891                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.addedLoadsAndStores        1950118757                       # Number of loads and stores written to the Load Store Queue (Count)
system.cpu.lsq0.lqAvgOccupancy                   0.02                       # Average LQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.cpu.lsq0.sqAvgOccupancy                   0.96                       # Average SQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.cpu.mmu.dtb.rdAccesses              1244399470                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses               703564017                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.exAccesses                       0                       # TLB accesses on execute (instr) requests (Count)
system.cpu.mmu.dtb.rdMisses                   1243235                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                  10705333                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.exMisses                         0                       # TLB misses on execute (instr) requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 2765974791294                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                       0                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.exAccesses               585169677                       # TLB accesses on execute (instr) requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                         0                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.exMisses                      1375                       # TLB misses on execute (instr) requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 2765974791294                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 2765974791294                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.status::Running           503126321      5.20%      5.20% # Number of cycles rename is running (Cycle)
system.cpu.rename.status::Idle              341758636      3.53%      8.74% # Number of cycles rename is idle (Cycle)
system.cpu.rename.status::Squashing           1478468      0.02%      8.75% # Number of cycles rename is squashing (Cycle)
system.cpu.rename.status::Blocked          2433174997     25.16%     33.91% # Number of cycles rename is blocking (Cycle)
system.cpu.rename.status::Unblocking       6391575181     66.09%    100.00% # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.status::SerializeStall         3676      0.00%    100.00% # Number of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.renamedInsts             9051571449                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                   391                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents               20511485                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.SQFullEvents             5624404871                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents       718992339                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands          9065688569                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                 21671471631                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups               2876670480                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups               13168172774                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps            9016828016                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                 48860500                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                     132                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 108                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                4175051953                       # count of insts added to the skid buffer (Count)
system.cpu.rename.intReturned               781755577                       # count of registers freed and written back to integer free list (Count)
system.cpu.rename.fpReturned               7328753403                       # count of registers freed and written back to floating point free list (Count)
system.cpu.rob.reads                      18660475410                       # The number of ROB reads (Count)
system.cpu.rob.writes                     18100853449                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts               6477534310                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                 9001909491                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs             1929550723                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   389                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       286                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2bus.transDist::ReadResp            125693170                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty      576516814                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean           1901                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict          148965998                       # Transaction distribution (Count)
system.l2bus.transDist::HardPFReq           337114475                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq               1003                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp              1003                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq           320899113                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp          320899113                       # Transaction distribution (Count)
system.l2bus.transDist::ReadCleanReq             2417                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq       125690754                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port         6730                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port   1339771095                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total               1339777825                       # Packet count per connected requestor and responder (Count)
