
---------- Begin Simulation Statistics ----------
simSeconds                                   2.754517                       # Number of seconds simulated (Second)
simTicks                                 2754517313834                       # Number of ticks simulated (Tick)
finalTick                                2754517313834                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  93352.98                       # Real time elapsed on the host (Second)
hostTickRate                                 29506473                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     832044                       # Number of bytes of host memory used (Byte)
simInsts                                   6477530166                       # Number of instructions simulated (Count)
simOps                                     9001900567                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    69387                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      96429                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           286                       # Clock period in ticks (Tick)
system.cpu.numCycles                       9631179456                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.486860                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.672558                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      9049729415                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      437                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     9041333277                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  59489                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             47829274                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          67927926                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 272                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          9631055737                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.938769                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.094521                       # Number of insts issued each cycle (Count)
system.l2bus.snoop_filter.totRequests       893045110                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests    446520742                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests           37                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops             39584                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops        39584                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst              1535                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data         307602954                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.dcache.prefetcher     63978643                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total            371583132                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst             1535                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data        307602954                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.dcache.prefetcher     63978643                       # number of overall hits (Count)
system.l2cache.overallHits::total           371583132                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst             809                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data        55272544                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.dcache.prefetcher     19654601                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total           74927954                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst            809                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data       55272544                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.dcache.prefetcher     19654601                       # number of overall misses (Count)
system.l2cache.overallMisses::total          74927954                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst     56866524                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data 1256124822984                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.dcache.prefetcher 987905782812                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total  2244087472320                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst     56866524                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data 1256124822984                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.dcache.prefetcher 987905782812                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total 2244087472320                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          2344                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data     362875498                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.dcache.prefetcher     83633244                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total        446511086                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         2344                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data    362875498                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.dcache.prefetcher     83633244                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total       446511086                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.345137                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.152318                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.dcache.prefetcher     0.235009                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.167808                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.345137                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.152318                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.dcache.prefetcher     0.235009                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.167808                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 70292.365884                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 22726.017876                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.dcache.prefetcher 50263.334413                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 29949.936606                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 70292.365884                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 22726.017876                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.dcache.prefetcher 50263.334413                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 29949.936606                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs         293171                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_wbuffers        20623                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs          33820                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_wbuffers         3070                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs          8.668569                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_wbuffers       6.717590                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks       203723222                       # number of writebacks (Count)
system.l2cache.writebacks::total            203723222                       # number of writebacks (Count)
system.l2cache.demandMshrHits::cpu.inst           228                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu.data       9608997                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::cpu.dcache.prefetcher      8090843                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.demandMshrHits::total         17700068                       # number of demand (read+write) MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.inst          228                       # number of overall MSHR hits (Count)
system.l2cache.overallMshrHits::cpu.data      9608997                       # number of overall MSHR hits (Count)
